api_featured_image,brand,category,currency,description,id,name,price,price_sign,product_api_url,product_link,product_type,website_link,product_colors/colour_name,product_colors/hex_value,no_talc,sugar_free,peanut_free_product,cruelty_free,silicone_free,gluten_free,chemical_free,dairy_free,water_free,hypoallergenic,vegan,ecocert,purpicks,non_gmo,certclean,ewg_verified,oil_free,alcohol_free,canadian,organic,usda_organic,fair_trade,natural,ingredients
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/431/original/data?1514063328,e.l.f.,,,"Create a healthy and natural glow all year long with this e.l.f. Studio Contouring Blush & Bronzing Powder.  The Blush highlights the cheeks to add a 
flush of color, while the Bronzer accents and contours cheekbones for 
beautiful definition. This convenient compact has just what you need to 
achieve a gorgeous glow anytime, anywhere.St. Lucia Shade: How to Use: Brush on the ""bronze"" to the hollow of the cheeks for definition and 
dust around the face line to create a healthy glow.  Use the ""blush"" on 
the apple of the cheeks to create a subtle healthy glow.",431,e.l.f. Studio Contouring Blush & Bronzing Powder,4.99,,http://makeup-api.herokuapp.com/api/v1/products/431.json,https://well.ca/products/elf-studio-contouring-blush_93099.html?cat=328,bronzer,https://well.ca,color 1;color 2,#C89282;#876A51,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,"talc, mica, magnesium stearate, ethylhexyl methoxycinnamate, paraffinium
 liquidum, hydrogenated polyisobutene, sodium 
dehydroacetate, iron oxides, titanium 
dioxide, red no.40 lake, ultramarine blue (ci 
77007"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/430/original/data?1514063323,cargo cosmetics,,,"Imagine the perfect marriage of blush and bronzer!  Four harmonious 
shades work together to provide perfectly flushed cheeks with a 
sun-drenched glow. Golden goddess effects in a flash! Cargo Cosmetics' BeachBlush™ 
has earned its status as one of Cargo's most iconic products and even 
appeared as a question on Jeopardy!  Packaged in Cargo's signature tin with 
generous surface area for easy swirling. 
This BeachBlush in Echo Beach is a warm berry bronze color medley.Features:
 Four harmonious shades in one tin work together to provide the 
perfect balance of color for all skin tones, avoiding the yellow look of
 many bronzers Light reflective shimmer particles add a radiant glow to the skin and soften the appearance of fine linesGenerously packaged with in Cargo's signature tin this medley of four 
distinct, multi-tonal bronzing and   blush shades gives a beautiful and 
distinctive look to the product, unique from Cargo’s other blush and 
bronzing productsBeachBlush™ is the perfect complement to both your bronzing powder and your blushHow to Use: Apply using a fluff brushTo optimize all four shades in BeachBlush swirl the brush over all 
four color bars, combining the different tones to create one harmonious 
hueApply to the cheekbone area, dust lightly onto the apples of the 
cheeks as well as any areas of the face that would be naturally kissed 
by the sun",430,Cargo Cosmetics BeachBlush ,32.0,,http://makeup-api.herokuapp.com/api/v1/products/430.json,https://well.ca/products/cargo-cosmetics-beachblush_87477.html?cat=328,bronzer,https://well.ca,,#DB9066;#C26351;#E3A58E;#CE8774,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"mica, dimethicone, zinc stearate, ethylhexyl palmitate, octyldodecyl 
steaoryl stearate, octyldodecanol, potassium sorbate, sodium benzoate, benzyl alcohol, bht, tin oxide"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/429/original/open-uri20171223-4-156cku8?1514063323,physicians formula,powder,,"Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush is an exotic blush infused with 100% Pure Argan Oil.Features: Argan
 oil that help transform skin, smoothing fine lines, brightening dull 
skin and renewing suppleness, helping to enhance skin's youthful glowHypoallergenicGluten & Paraben freeNon-comedogenicDermatologist approvedDirections: Sweep
 brush over entire palette to evenly blend colors.  Tap excess powder 
from brush before applying.  Brush over cheekbones to define and contour
 or apply right below cheekbones for a more defined and dramatic look.",429,Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush in Rose,15.99,,http://makeup-api.herokuapp.com/api/v1/products/429.json,https://well.ca/products/physicians-formula-argan-wear_102667.html,blush,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"talc, mica, isostearyl neopentanoate, argania spinosa  kernel oil, polybutene, ascorbyl palmitate, c12-15 alkyl benzoate, calcium sodium 
borosilicate, citric acid, fragrance, glyceryl oleate, glyceryl 
stearate, isopropyl isostearate, lecithin, tin oxide, tocopherol, caprylyl glycol, hexylene glycol, phenoxyethanol."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/428/original/data?1514063323,stila,cream,,"Stila Convertible Colour Palette is a fresh arrangement of Convertible Colour Dual Lip & Cheek Creams with five cool toned shades. They blend like a dream, leaving lips and cheeks petal soft with pretty pops of translucent colour. Sunrise Splendor Shades:English Rose (warm rose tone)Lillium (pinky nude)Cherry Blossom (pink)Fuchsia (bright pink)Tulip (deep plum)Application: For lips, apply with fingertips or lip brush. For cheeks, tap your ring finger into product and gently warm against your thumb. Then tap colour onto cheeks, blending outward and upward.  Can also be applied with brush.",428,Stila Convertible Colour Palette Sinrise Splendor,51.0,,http://makeup-api.herokuapp.com/api/v1/products/428.json,https://well.ca/products/stila-convertible-colour-palette_120775.html,blush,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"ricinus communis  seed oil, lanolin oil, beeswax, octyl dodecanol, microcrystalline wax, phenyl trimethicone, caprylic, ozokerite, hydrogenated palm kernel glycerides, octyl palmitate, isononyl isononanoate, c-12-15 alkyl benzoate, tocopheryl acetate, hydrogenated palm glycerides, bht"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/427/original/data?1514063323,stila,cream,,"Stila Convertible Colour Palette is a fresh arrangement of Convertible Colour Dual Lip & Cheek Creams with five warm toned shades. They blend like a dream, leaving lips and cheeks petal soft with pretty pops of translucent colour. Sunset Serenade Shades: Petunia (warm pink)Peach blossom (warm peach)Gerbera (peachy nude)Camellia (warm beige)Twilight Rose (deep rose)Application: For lips, apply with fingertips or lip brush. For cheeks, tap your ring finger into product and gently warm against your thumb. Then tap colour onto cheeks, blending outward and upward.  Can also be applied with brush.",427,Stila Convertible Colour Palette Sunset Serenade,51.0,,http://makeup-api.herokuapp.com/api/v1/products/427.json,https://well.ca/products/stila-convertible-colour-palette_120773.html,blush,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"ricinus communis  seed oil, lanolin oil, beeswax, octyl dodecanol, microcrystalline wax, phenyl trimethicone, caprylic, ozokerite, hydrogenated palm kernel glycerides, octyl palmitate, isononyl isononanoate, c-12-15 alkyl benzoate, tocopheryl acetate, hydrogenated palm glycerides, bht"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/421/original/data?1514063321,anna sui,cream,,This Anna Sui Cream Cheek Colour is an oil-based gel formula that blends colour into the skin while promoting radiance in the cheeks.  Its pore smoothing powder creates a soft focus effect that leaves skin looking smooth and poreless.Directions: Apply with the unique sponge by dabbing the colour onto your cheeks and blending.,421,Anna Sui Cream Cheek Colour,27.0,,http://makeup-api.herokuapp.com/api/v1/products/421.json,https://well.ca/products/anna-suicream-cheek-colour_115150.html,blush,https://well.ca,Baby Pink (300) ;Coral Pink (301) ;Poppy (302) ;Anna Red (400) ;Super Orange (600) ;Beige Pink (700),#FFA8AC;#E7807F;#E1506F;#C32F3D;#E95E49;#DC6C68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"adipic acid, diethylhexanoate, trithylhexanoin, hdi, silica, talc, polyglyceryl-2 diisostearate, polyethylene, diphenylsiloxy phenyl trimethicone, silica dimethyl, silylate, citrus aurantium dulcis  flower water, lilium candidum bulb extract, prunus armeniaca  kernel oil, rosmarinus officinalis  leaf extract, simmondsia chinensis  seed oil, sodium hyaluronate, tocopherol, butylene glycol, copernicia cerifera  wax, dimethicone, lecithin, acrylonitrile/methyl methacrylate, microcrystalline wax, mineral oil, paraffin, sorbitan sesquioleate, water, phenoxyethanol, fragrance ."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/420/original/open-uri20171223-4-1w3nykx?1514063321,nyx,cream,,"NYX Rough Cream Blush is a long-lasting, sheer blusher color in a velvety smooth cream.Features:Provides radiant, long-lasting color and a fresh, dewy glowFormula is infused with minerals that hydrate and condition the skinLong-lasting color in the form of a velvety smooth cream",420,NYX Rouge Cream Blush,9.99,,http://makeup-api.herokuapp.com/api/v1/products/420.json,https://well.ca/products/nyx-rouge-cream-blush_105937.html,blush,https://well.ca,Boho Chic (CB11) Light Blue-Toned Pink ;Glow (CB05) Plummy Pink ;Natural (CB02) Soft Light Pink ;Orange (CB09) Soft Orange ;Tea Rose (CB03) Medium Beige-Pink,#E4878D;#D4696F;#F18F8E;#EC6A4E;#CA7769,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"ricinus communis  seed oil, ethylhexyl palmitate, pentaerythrityl tetraisostearate, euphorbia cerifera  wax, isopropyl isostearate, mica, lanolin, paraffin, glycol montanate, synthetic wax, beeswax, silica, phenoxyethanol, titanium dioxide, iron oxide black, iron oxide red, iron oxide yellow, d&c red 6 na salt, d&c red 7 ca lake ."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/419/original/data?1514063321,l'oreal,cream,,"Create an instantly just kissed glow with L'Oreal Paris Visible Lift Blur™ Blush. The 
cushiony soft texture glides over skin to blur away dullness for 
instantly radiant looking skin.",419,L'Oreal Paris Visible Lift Blur Blush ,15.99,,http://makeup-api.herokuapp.com/api/v1/products/419.json,https://well.ca/products/loreal-paris-visible-lift-blur_96606.html,blush,https://well.ca,Soft Berry ;Soft Pink ,#F26F81;#F2869D,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"cyclopentasiloxane, , dimethicone, crosspolymer, , alumina, , disodium, stearoyl, glutamate, , aluminum, hydroxide"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/418/original/data?1514063321,marcelle,cream,,"
        Marcelle’s Cream Blushes beautifully blend for 
a flawless application. The richly pigmented shades provide a veil of 
colour for a healthy glow.Compact includes a handy sponge applicator.    ",418,Marcelle Cream Blush,14.99,,http://makeup-api.herokuapp.com/api/v1/products/418.json,https://well.ca/products/marcelle-cream-blush_94562.html,blush,https://well.ca,Heatherwood ;Raspberry ;Coral ;Pink Mademoiselle ,#BC6E7E;#D88798;#F3A0A8;#D46472,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"talc, paraffinum liquidum/mineral oil, mica, petrolatum, c30-45 alkyl methicone, ethylhexyl palmitate, c30-45 olefin, octyldodecanol, propylene glycol dicaprylate/butylene glycol dicaprylate, caprylic, candelilla cera/euphorbia cerifera  wax, vp, bht, tocopherol, tocopheryl acetate, ascorbyl palmitate, sorbitan oleate, jojoba esters, trihydroxystearin, palmitic acid."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/417/original/data?1514063320,revlon,cream,,"Revlon PhotoReady™ Cream Blush was 
created by Global Artistic Director Gucci Westman for the Spring 2012 
collection. Inspired by the glowing skin of a beach beauty, these silky 
cream blushes glide on smoothly provide a dewy flush of color for a 
healthy, gorgeous glow.Features: Creamy blush provides buildable, beautiful flush of colorLightweight formula with silky soft feel on skinBlends evenly over cheeks for smooth applicationPhotochromatic pigments bend and reflect light to provide cheeks with a beautiful glow",417,Revlon PhotoReady Cream Blush,13.49,,http://makeup-api.herokuapp.com/api/v1/products/417.json,https://well.ca/products/revlon-photoready-cream-blush_84552.html,blush,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"dimethicone, neopentyl glycol diethylhexanoate, isotridecyl isononanoate, phenyl trimethicone, boron nitride, methyl methacrylate crosspolymer, polyethylene, nylon-12, polymethyl methacrylate, silica, adipic acid, synthetic wax, disteardimonium hectorite, trimethylsiloxysilicate, bismuth oxychloride, tocopheryl acetate, methyldihydrojasmonate, triethyl citrate, trisiloxane, sorbitan trioleate, calcium aluminum borosilicate, lauryl methacrylate, bht, sorbic acid."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/416/original/data?1514063320,dalish,cream,,"A little goes a long way with this richly pigmented multi-use balm that can be used on cheeks and lips for a fresh, happy glow. Start with one dab of DaLish Lip Cheek Balm on the apples of cheeks and use your fingers to massage in colour where you want it. Pearl-like pigments means the pretty tint won’t fall flat on lips. Directions: Apply directly on to lips for balm use and dab directly onto cheeks for blush use. Blend woth your fingers till you reach your desired look. Shade Range:  BO1 - Dusty Rose – shade with a hint of bronzer. Perfect for fair to medium tones. BO2 - Coral – that has a real punch to it. Perfect for all skin tones. BO3 - Bubble Gum Pink – Has a great pop of colour and perfect for all skin tones. BO4 - Bronzer – Perfect for all colour tones and ideal for contouring.BO5 - Deep Plum – Perfect for all skin tones. - See more at: //www.dalishcosmetics.com/product/lipcheek-balms-75-natural#sthash.9DGfyyKW.dpufBO1",416,DaLish Lip Cheek Balm,15.0,,http://makeup-api.herokuapp.com/api/v1/products/416.json,https://well.ca/products/dalish-lip-cheek-balm_98198.html?cat=1978,blush,https://well.ca,BO1 - Dusty Rose ;BO2 - Coral ;BO3 - Bubble Gum Pink ;BO4 - Bronzer ;BO5 - Deep Plum,#cc7c7d;#bf3938;#e2707a;#a76b4f;#7c3545,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,"ricinus communis  seed oil, caprylic, copernicia cerifera  wax, cetyl alcohol, hydrogenated castor oil, cetyl palmitate, beeswax, sorbitan palmitate, sorbitan olivate, helianthus annuus  seed oil, rosmarinus officinalis  leaf extract, benzyl alcohol, benzoic acid, dehydroacetic acid, sorbic acid, tocopherol, vanillin"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/415/original/data?1514063320,physicians formula,cream,,"Physicians Formula Super BB All-in-1 Beauty Balm Cheek & Lip in Berry Pink is a great mulch-purpose product to pop into your purse. Features: HypoallergenicParaben, Gluten & Fragrance freeNon-comedogenicDermatologist approvedDirections: Apply desired amount to cheeks & lips and blend with fingertip or brush.  Reapply as needed.",415,Physicians Formula Super BB All-in-1 Beauty Balm Cheek & Lip in Berry Pink,8.99,,http://makeup-api.herokuapp.com/api/v1/products/415.json,https://well.ca/products/physicians-formula-super-bb-all-in-1_102736.html,blush,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"caprylic, polyethylene, silica, dimethicone, hydrogenated polyisobutene, phenylpropyldimethylsiloxysilicate, octyldodecanol, euphorbia cerifera  wax, hydrogenated coco-glycerides, propylene glycol ricinoleate, copernicia cerifera  wax, mica, calcium aluminum borosilicate, flavor, perilla ocymoides seed oil, salix alba  bark extract, bht, glycerin, lysolecithin, polysilicone-11, tin oxide, tocopheryl acetate, triethoxycaprylylsilane, water, phenoxyethanol"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/414/original/open-uri20171223-4-cjvuw0?1514063320,maybelline,cream,,"Now, blush has bounce! Freshest flush ever:• New bouncy texture is formulated with silicone elastomers• Lightweight like a powder, yet melts seamlessly into skin like a cream giving you a fresh flush• Dermatologist tested• Allergy tested• Non-comedogenic
                    
                    
                    
                        
                        For best results: With your fingertips, blend a small amount of
 blush onto the apples of your cheeks, applying from your cheekbones to 
your temples. To build colour intensity, apply more blush. 
                    ",414,Maybelline Dream Bouncy Blush,11.99,,http://makeup-api.herokuapp.com/api/v1/products/414.json,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,blush,https://well.ca,Fresh Pink ;Hot Tamale ;Peach Satin ;Plum Wine ,#ecc3d5;#ee9cb1;#ecbaba;#c25159,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"talc, dimethicone, hydrogenated c6-14 olefin polymers, diisostearyl malate, paraffinum liquidum/mineral oil, silica, dimethicone, hexyl laurate, ethylene/ammonium acrylates, butylene/ethylene/ammonium acrylates, synthetic fluorphlogopite, phenoxyethanol, triethoxycaprylylsilane, alumina, tin oxide."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/413/original/data?1514063320,anna sui,lip_stain,,This Anna Sui Lip Colour Stain includes a tinting ingredient that achieves long-lasting colour and helps diminish vertical lines on the lips.  Directions: Apply directly to your lips for a natural stain.,413,Anna Sui Lip Colour Stain,26.0,,http://makeup-api.herokuapp.com/api/v1/products/413.json,https://well.ca/products/anna-sui-lip-colour-stain_115171.html,lipstick,https://well.ca,(300) ;(301) ;(302) ;(400) ;(401) ;(600),#A85988;#DA5067;#D94C52;#DA3055;#6B203E;#E8544A,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"diisostearyl malate, mineral oil, triethylhexanoin, dimethicone, dextrin palmitate, diphenyl dimethicone, polyglyceryl-2 triisostearate, polybutene, c14-15 dialkyl carbonate, cetyl ethylhexanoate, paraffin, dimethicone, silica dimethyl silylate, ascorbic acid, ascorbyl dipalmitate, honey, olea europaea  fruit oil, prunus amygdalus dulcis  oil, rosa canina fruit extract, rosa canina fruit oil, tocopherol, vitis vinifera  seed oil, styrene/acrylates, barium sulfate, bht, dipropylene glycol, ethylene, hydrogen dimethicone, lecithin, methicone, zea mays  oil, fragrance, citronellol, geraniol, linalool"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/412/original/data?1514063320,revlon,lip_stain,,"Revlon Colorstay Moisture Stain offers a new level of glossy wet color!It gives you saturated lips with brilliant shine and vivid colorFeatures:Drenches lips in glossy wet colorUltra-light creamy lipstain with Vitamin E and Aloe
88% of women felt lips were instantly moisturized without stickiness",412,Revlon Colorstay Moisture Stain,12.99,,http://makeup-api.herokuapp.com/api/v1/products/412.json,https://well.ca/products/revlon-colorstay-moisture-stain_100976.html,lipstick,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"aqua, octyldodecanol, polyglyceryl-2 diisostearate, butylene glycol, carthamus tinctorius  oleosomes, stearyl alcohol, alcohol denat, ethylcellulose, styrene/acrylates, cetyl peg, hexyl laurate, polyglyceryl-4 isostearate, glycerin, styrene/acrylates, xanthan gum, aloe barbadensis leaf extract, butyrospermum parkii, panthenol, tocopheryl acetate, parfum, bht, tetrasodium edta, ethylhexylglycerin, benzyl alcohol, peg, 2-hexanediol, caprylyl glycol, benzyl benzoate, limonene, linalool, hexyl cinnamal"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/411/original/data?1514063320,revlon,lip_stain,,"Revlon ColorBurst Balm Stain is a pampering balm fused with a 
lightweight lipstain in an adorable chubby crayon. Revlon ColorBurst Balm Stain gives softer, smoother lips with a perfect flush of color 
that lasts hour after hour.
The gel formula  comes in 12 vibrant shades that match any look or mood and the crayon is retractable so no sharpener is needed!

    Expert Tips: Step 1 - Apply Revlon ColorBurst Balm Stain evenly to clean, bare lips. Build color and coverage as desired. Step 2 - Reapply as desired for moisturizing shine throughout the day.Revlon Just Bitten Kissable Balm Stain is one of our 10 Makeup Must Haves.  See the full list on The Well.",411,Revlon ColorBurst Balm Stain,11.49,,http://makeup-api.herokuapp.com/api/v1/products/411.json,https://well.ca/products/revlon-colorburst-balm-stain_53709.html,lipstick,https://well.ca,Cherish ;Romantic ;Honey ;Rendezvous ;Adore ;Crush ;Smitten ,#e898bc;#d74844;#cd8083;#c16576;#b45858;#a65875;#a64877,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"hydrogenated polyisobutene, bis-diglyceryl polyacyladipate-2, squalane, bis-behenyl/phytosteryl, polyethylene caprylic/caprylic, triisostearin, diisostearyl malate, cera microcrystallina  cire microcristalline), trimethylolpropane triethylhexanoate, pentaerythrityl tetraethylhexanoate, polyamide-3, disteardimonium hectorite, propylene carbonate, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, mentha piperita  oil, limonene, sorbic acid"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/410/original/data?1514063319,wet n wild,lip_stain,,"Now you can amp up your lips with one stick for a kissable pout in no 
time.To keep you pucker-perfect, these all lip balm stains glide on
 smoothly while conditioning the lips. Enriched with Acai Palm Oil, this
 amazing formula forms a protective shield on the lips to prevent 
feathering. Complete with six great shades and continuous moisture, the 
formula leaves the lips with a unique minty, cooling sensation. No 
matter how long the kiss, this balm will last and last. ",410,Wet n Wild Mega Slicks Lip Balm Stain,3.99,,http://makeup-api.herokuapp.com/api/v1/products/410.json,https://well.ca/products/wet-n-wild-mega-slicks-lip-balm_86420.html,lipstick,https://well.ca,124 Lady and the Vamp ;125 Red-dy or Not ;127 A Stiff Pink ;128 Pinky Promise ;129 Nudist Colony,#8E304A;#DF1536;#FD86BC;#CE5858;#DE9777,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"tridecyl trimellitate, hydrogenated polyisobutene, pentaerythrityl tetraisostearate, bis-diglyceryl polyacyladipate-2, ozokerite, caprylic, diisostearyl malate, microcrystalline wax, polyethylene, beeswax, mineral oil, phenoxyethanol, menthol, sorbic acid, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, euterpe oleracea fruit oil, tocopherol"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/409/original/data?1514063319,nyx,,,Dress your lips in two-toned style with the NYX Ombre Lip Duo.  The 2-in-1 lip colours are inspired by the Ombre trend and each lip duo features two coordinating shades of lip liner and satiny matte lipstick to create the perfect Ombre colour.Featured Colours:True red lipstick with black lip liner,409,NYX Ombre Lip Duo,15.99,,http://makeup-api.herokuapp.com/api/v1/products/409.json,https://well.ca/products/nyx-ombre-lip-duo_118288.html?cat=477,lip_liner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"phenylpropyldimethylsiloxysilicate, isododecane, polyethylene, pentaerythrityl tetraisostearate, isononyl isononanoate, silica, tocopherol, dimethicone, ceresin, trimethylsiloxysilicate, rosin, stearoxy dimethicone, bht, barium sulfate ."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/408/original/data?1514063319,marcelle,,,"Say goodbye to sharpeners forever with the Marcelle Forever Sharp Waterproof Lip Liner.The
 Forever Sharp Waterproof Lip Liner has a velvety-smooth tip that softly
 lines and corrects slight imperfections to create a perfect pout. The 
rich, matte colour blends easily to provide a natural finish.Hypoallergenic and perfume-free.",408,Marcelle Forever Sharp Waterproof Lip Liner,11.99,,http://makeup-api.herokuapp.com/api/v1/products/408.json,https://well.ca/products/marcelle-forever-sharp-waterproof_120903.html,lip_liner,https://well.ca,Rouge ;Coral Pink ;French Rose ;Fuchsia ;Nude Pink ;Pink Mademoiselle ,#C73932;#F07E84;#CC5A7C;#DF6973;#D4817C;#CC5B6B,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"isododecane, mica, synthetic wax, bis-diglyceryl polyacyladipate-2, pentaerythrityl tetraisostearate, polybutene, ethylene, polyethylene, perfluorononyl dimethicone, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/407/original/data?1514063319,nyx,,,Dress your lips in two-toned style with the NYX Ombre Lip Duo.  The 2-in-1 lip colours are inspired by the Ombre trend and each lip duo features two coordinating shades of lip liner and satiny matte lipstick to create the perfect Ombre colour.Featured Colours:Pink Nude lipstick with Bright Pink lip liner,407,NYX Ombre Lip Duo ,15.99,,http://makeup-api.herokuapp.com/api/v1/products/407.json,https://well.ca/products/nyx-ombre-lip-duo_118291.html?cat=477,lip_liner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"phenylpropyldimethylsiloxysilicate, isododecane, polyethylene, pentaerythrityl tetraisostearate, isononyl isononanoate, silica, tocopherol, dimethicone, ceresin, trimethylsiloxysilicate, rosin, stearoxy dimethicone, bht, barium sulfate ."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/406/original/data?1514063319,covergirl,,,"High conditioning lip liner. Created to work perfectly with Lip 
Perfection Lipstick, CoverGirl's lip liner formula contains over 60% skin 
conditioners, so you can line and define with conditioning colour.Features: Shades pair perfectly with Lip Perfection LipstickContains Vitamin EPencil requires sharpener",406,CoverGirl Lip Perfection Lipliner ,9.99,,http://makeup-api.herokuapp.com/api/v1/products/406.json,https://well.ca/products/covergirl-lip-perfection-lipliner_74475.html,lip_liner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"ricinus communis  oil, isopropyl isostearate, ethylhexyl hydroxystearate, acetylated lanolin, ozokerite, euphorbia cerifera  wax, paraffin, copernicia cerifera  wax, cetyl alcohol, cetyl lactate, fragrance, ascorbyl palmitate, tocopheryl acetate, butyrospermum parkii  fruit, serica, maltodextrin, camellia sinensis  leaf extract, persea gratissima oil, phenoxyethanol, cocos nucifera oil, aloe vera  extract, hydrogenated vegetable oil, retinyl acetate, mica"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/405/original/data?1514063319,marcelle,,,"
        Marcelle Waterproof Lip Definition Lip Liner offers you waterproof and perfect line definition in a single lip liner.
Its velvety smooth tip softly lines and corrects slight imperfections
 to create a perfect pout. Easy to blend for a more natural look. Its 
long-lasting formula was designed to resist water, humidity and heat. 
The rich, matte colour provides a most natural finish.

Hypo-allergenic and perfume free.Shade Range:     ",405,Marcelle Waterproof Lip Definition Lip Liner,10.99,,http://makeup-api.herokuapp.com/api/v1/products/405.json,https://well.ca/products/marcelle-waterproof-lip-definition_100259.html,lip_liner,https://well.ca,Jewel ;Nude ;Pebble ;Perfect Rose ;Sienna ;Spice ,#b8676e;#a6636a;#c96e73;#c16574;#d4575f;#a25b59,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"cyclopentasiloxane, synthetic wax, polybutene, isododecane, hydrogenated cottonseed oil, mica, ceresin, ozokerite, cera microcristallina/microcrystalline wax, simmondsia chinensis  seed oil, tocopherol, ascorbyl palmitate."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/404/original/data?1514063319,cargo cosmetics,,,"A Cargo Innovation and the only liner for lip gloss!Use this nifty tool to line your lips from the outside in. This natural 
coloured pencil adds definition and fullness to the lip line as it locks
 colour in place.  It is applied around the outer edges of the lip line 
and blended up and out to create a highlight around the mouth for the 
look of fuller lips.   


Features:
Using the Reverse Lip Liner around the mouth will clean up the lip 
line, remove redness from around the mouth and prevent the messy 
feathering of lip colorThe smooth, wax based formula will also create a barrier around the 
mouth to prevent lipstick from bleeding and hold lip color on longer – 
locks color in placeShade Range: How to Use: Using soft feathery application strokes, apply the Reverse Lip Liner to the otter edges of the lip lineBlend upwards and outwards to soften the look of the line and give a highlight and lift to the mouth",404,Cargo Cosmetics Reverse Lip Liner,19.0,,http://makeup-api.herokuapp.com/api/v1/products/404.json,https://well.ca/products/cargo-cosmetics-reverse-lip-liner_87685.html,lip_liner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"c10-18 triglycerides, talc, hydrogenated vegetable oil, caprylic, rhus succedanea fruit cera, tocopherol, ascorbyl palmitat"
